Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\include\gencolors.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\include\gencolors.cpp,45,7,37,1,5,0.00,0.00,0,0,,,,0,,,,,,1,,,,,,,,,,,,,,146,20,69,12,13,55,0,6,,51,28,12,0,16,,5,,2,,0.80,5
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\include\rect_class_score.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\include\rect_class_score.h,2,0,2,0,2,0.00,0.00,0,0,,,,1,,,,,,2,,,,,,,,,,,,,,52,5,42,0,0,1,0,5,,30,11,11,0,0,,1,,0,,0.02,2
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\include\vision_ssd_detect.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\include\vision_ssd_detect.h,0,0,0,0,0,0.00,0.00,0,0,,,,2,,,,,,0,,,,,,,,,,,,,,50,8,27,0,0,1,0,15,,11,10,10,0,0,,0,,0,,0.04,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\src\vision_ssd_detect.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\src\vision_ssd_detect.cpp,28,3,22,2,3,0.00,0.00,0,0,,,,0,,,,,,5,,,,,,,,,,,,,,180,24,112,25,31,43,0,1,,67,55,21,6,28,,7,,2,,0.38,15
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\src\vision_ssd_detect_node.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_detector\packages\vision_ssd_detect\src\vision_ssd_detect_node.cpp,24,3,18,2,2,0.00,0.00,0,0,,,,1,,,,,,7,,,,,,,,,,,,,,250,41,140,33,58,50,2,20,,79,82,31,0,56,,8,,2,,0.36,17
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\libs\kf\include\gencolors.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\libs\kf\include\gencolors.cpp,45,7,37,1,5,0.00,0.00,0,0,,,,0,,,,,,1,,,,,,,,,,,,,,146,20,69,12,13,55,0,6,,51,28,12,0,16,,5,,2,,0.80,5
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\libs\kf\src\kf_lib.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\libs\kf\src\kf_lib.cpp,35,4,26,6,3,0.00,0.00,0,0,,,,2,,,,,,11,,,,,,,,,,,,,,1012,129,604,96,120,308,2,30,,402,213,95,1,117,,7,,3,,0.51,38
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_dummy_track\nodes\vision_dummy_track\vision_dummy_track.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_dummy_track\nodes\vision_dummy_track\vision_dummy_track.cpp,7,0,7,0,1,0.00,0.00,0,0,,,,1,,,,,,4,,,,,,,,,,,,,,72,5,35,11,11,30,0,3,,22,22,11,0,12,,2,,1,,0.86,5
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_kf_track\include\gencolors.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_kf_track\include\gencolors.cpp,45,7,37,1,5,0.00,0.00,0,0,,,,0,,,,,,1,,,,,,,,,,,,,,146,20,69,12,13,55,0,6,,51,28,12,0,16,,5,,2,,0.80,5
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_kf_track\lib\lktracker\LkTracker.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_kf_track\lib\lktracker\LkTracker.cpp,43,6,33,6,3,0.00,0.00,0,0,,,,0,,,,,,7,,,,,,,,,,,,,,361,57,260,30,66,61,1,4,,145,88,30,1,57,,16,,3,,0.23,22
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_kf_track\lib\lktracker\LkTracker.hpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_kf_track\lib\lktracker\LkTracker.hpp,0,0,0,0,0,0.00,0.00,0,0,,,,2,,,,,,0,,,,,,,,,,,,,,83,16,46,0,0,5,1,18,,40,40,40,0,0,,0,,0,,0.11,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_kf_track\nodes\vision_kf_track\vision_kf_track.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_kf_track\nodes\vision_kf_track\vision_kf_track.cpp,8,2,6,0,1,0.00,0.00,0,0,,,,0,,,,,,1,,,,,,,,,,,,,,43,5,7,3,1,29,0,2,,4,4,3,0,1,,1,,0,,4.14,1
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_klt_track\include\gencolors.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_klt_track\include\gencolors.cpp,45,7,37,1,5,0.00,0.00,0,0,,,,0,,,,,,1,,,,,,,,,,,,,,146,20,69,12,13,55,0,6,,51,28,12,0,16,,5,,2,,0.80,5
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_klt_track\lib\lktracker\LkTracker.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_klt_track\lib\lktracker\LkTracker.cpp,43,6,33,6,3,0.00,0.00,0,0,,,,0,,,,,,7,,,,,,,,,,,,,,361,57,260,30,66,61,1,4,,145,88,30,1,57,,16,,3,,0.23,22
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_klt_track\lib\lktracker\LkTracker.hpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_klt_track\lib\lktracker\LkTracker.hpp,0,0,0,0,0,0.00,0.00,0,0,,,,2,,,,,,0,,,,,,,,,,,,,,83,16,46,0,0,5,1,18,,40,40,40,0,0,,0,,0,,0.11,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_klt_track\nodes\vision_klt_track\vision_klt_track.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\detection\vision_tracker\packages\vision_klt_track\nodes\vision_klt_track\vision_klt_track.cpp,34,5,27,4,4,0.00,0.00,0,0,,,,1,,,,,,9,,,,,,,,,,,,,,433,66,261,65,90,98,0,22,,183,149,63,4,83,,13,,5,,0.38,38
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\gnss\include\gnss\geo_pos_conv.hpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\gnss\include\gnss\geo_pos_conv.hpp,0,0,0,0,0,0.00,0.00,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,40,11,23,0,0,9,0,4,,20,20,20,0,0,,0,,0,,0.39,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\gnss\src\geo_pos_conv.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\gnss\src\geo_pos_conv.cpp,29,3,26,2,3,0.00,0.00,0,0,,,,0,,,,,,10,,,,,,,,,,,,,,334,36,263,24,181,46,0,1,,146,199,48,0,151,,20,,1,,0.17,29
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\NormalDistributionsTransform.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\NormalDistributionsTransform.h,0,0,0,0,0,0.00,0.00,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,114,33,71,0,0,4,0,6,,46,68,68,0,0,,0,,0,,0.06,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\Octree.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\Octree.h,0,0,0,0,0,0.00,0.00,0,0,,,,4,,,,,,0,,,,,,,,,,,,,,105,31,52,0,0,12,0,11,,43,56,56,0,0,,0,,0,,0.23,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\Registration.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\Registration.h,0,0,0,0,0,0.00,0.00,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,71,26,31,0,0,7,0,7,,25,24,24,0,0,,0,,0,,0.23,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\SymmetricEigenSolver.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\SymmetricEigenSolver.h,222,45,176,1,33,0.00,0.00,0,0,,,,1,,,,,,10,,,,,,,,,,,,,,276,73,195,0,0,1,0,7,,149,129,74,0,65,,11,,2,,0.01,33
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\VoxelGrid.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\VoxelGrid.h,0,0,0,0,0,0.00,0.00,0,0,,,,2,,,,,,0,,,,,,,,,,,,,,153,41,81,0,0,31,0,12,,66,84,84,0,0,,0,,0,,0.38,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\debug.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\include\ndt_cpu\debug.h,0,0,0,0,0,0.00,0.00,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,13,3,2,0,0,0,0,8,,0,1,1,0,0,,0,,0,,0.00,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\src\NormalDistributionsTransform.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\src\NormalDistributionsTransform.cpp,2,0,2,0,1,0.00,0.00,0,0,,,,0,,,,,,18,,,,,,,,,,,,,,760,169,553,57,0,32,0,6,,349,1,1,0,0,,1,,0,,0.06,18
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\src\Octree.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\src\Octree.cpp,2,0,2,0,1,0.00,0.00,0,0,,,,0,,,,,,20,,,,,,,,,,,,,,920,216,658,46,0,40,0,11,,436,1,1,0,0,,1,,0,,0.06,20
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\src\Registration.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\src\Registration.cpp,2,0,2,0,1,0.00,0.00,0,0,,,,0,,,,,,14,,,,,,,,,,,,,,112,24,84,30,0,1,0,3,,27,1,1,0,0,,1,,0,,0.01,14
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\src\VoxelGrid.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_cpu\src\VoxelGrid.cpp,2,0,2,0,1,0.00,0.00,0,0,,,,0,,,,,,41,,,,,,,,,,,,,,791,166,582,92,0,33,0,10,,332,1,1,0,0,,1,,0,,0.06,41
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\Matrix.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\Matrix.h,0,0,0,0,0,0.00,0.00,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,255,66,176,0,0,6,0,7,,106,6,6,0,0,,0,,0,,0.03,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\MatrixDevice.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\MatrixDevice.h,0,0,0,0,0,0.00,0.00,0,0,,,,2,,,,,,0,,,,,,,,,,,,,,76,22,50,0,0,0,0,4,,25,7,7,0,0,,0,,0,,0.00,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\MatrixHost.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\MatrixHost.h,0,0,0,0,0,0.00,0.00,0,0,,,,2,,,,,,0,,,,,,,,,,,,,,34,9,20,0,0,0,0,5,,13,12,12,0,0,,0,,0,,0.00,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\NormalDistributionsTransform.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\NormalDistributionsTransform.h,0,0,0,0,0,0.00,0.00,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,107,35,53,0,0,10,0,9,,36,37,37,0,0,,0,,0,,0.19,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\Registration.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\Registration.h,0,0,0,0,0,0.00,0.00,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,77,23,34,0,0,7,0,13,,29,37,37,0,0,,0,,0,,0.21,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\SymmetricEigenSolver.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\SymmetricEigenSolver.h,0,0,0,0,0,0.00,0.00,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,416,100,289,0,0,20,0,7,,215,17,17,0,0,,0,,0,,0.07,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\VoxelGrid.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\VoxelGrid.h,0,0,0,0,0,0.00,0.00,0,0,,,,2,,,,,,0,,,,,,,,,,,,,,163,38,73,0,0,51,0,11,,63,80,80,0,0,,0,,0,,0.70,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\common.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\common.h,0,0,0,0,0,0.00,0.00,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,23,5,0,0,0,1,2,17,,0,0,0,0,0,,0,,0,,0.00,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\debug.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\include\ndt_gpu\debug.h,8,0,8,0,2,0.00,0.00,0,0,,,,0,,,,,,1,,,,,,,,,,,,,,24,5,8,0,0,0,0,11,,3,5,1,0,4,,2,,1,,0.00,2
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\MatrixDevice.cu",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\MatrixDevice.cu,8,1,8,0,2,0.00,0.00,0,0,,,,0,,,,,,4,,,,,,,,,,,,,,43,8,33,6,17,0,0,2,,13,17,1,0,16,,3,,2,,0.00,7
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\MatrixHost.cu",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\MatrixHost.cu,12,2,10,0,2,0.00,0.00,0,0,,,,0,,,,,,11,,,,,,,,,,,,,,156,36,115,31,63,0,0,5,,66,71,15,0,56,,3,,2,,0.00,21
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\NormalDistributionsTransform.cu",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\NormalDistributionsTransform.cu,30,6,23,1,3,0.00,0.00,0,0,,,,0,,,,,,37,,,,,,,,,,,,,,1703,392,1243,346,420,63,0,5,,792,530,246,0,296,,10,,4,,0.05,113
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\Registration.cu",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\Registration.cu,11,2,9,0,2,0.00,0.00,0,0,,,,0,,,,,,13,,,,,,,,,,,,,,430,106,297,20,64,8,0,19,,180,65,1,0,64,,11,,2,,0.03,23
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\SymmetricEigenSolver.cu",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\SymmetricEigenSolver.cu,9,1,8,0,2,0.00,0.00,0,0,,,,0,,,,,,6,,,,,,,,,,,,,,66,13,51,8,26,0,0,2,,21,27,1,0,26,,6,,2,,0.00,11
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\VoxelGrid.cu",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_gpu\src\VoxelGrid.cu,21,4,17,0,3,0.00,0.00,0,0,,,,0,,,,,,70,,,,,,,,,,,,,,1655,352,1223,752,697,65,0,16,,825,895,312,13,580,,12,,4,,0.05,214
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\include\algebra.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\include\algebra.h,0,0,0,0,0,0.00,0.00,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,65,12,30,0,0,19,0,4,,29,29,29,0,0,,0,,0,,0.63,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\include\ndt.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\include\ndt.h,0,0,0,0,0,0.00,0.00,0,0,,,,5,,,,,,0,,,,,,,,,,,,,,305,37,96,0,0,61,87,108,,86,98,98,0,0,,0,,0,,0.64,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\src\algebra.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\src\algebra.cpp,24,2,22,0,4,0.00,0.00,0,0,,,,0,,,,,,31,,,,,,,,,,,,,,825,79,691,61,451,52,0,4,,432,562,117,0,445,,29,,6,,0.08,128
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\src\manage_ND.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\src\manage_ND.cpp,30,4,25,2,5,0.00,0.00,0,0,,,,0,,,,,,10,,,,,,,,,,,,,,331,50,253,34,170,26,0,6,,162,217,48,0,169,,8,,4,,0.10,46
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\src\newton.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\ndt_tku\src\newton.cpp,49,6,42,2,6,0.00,0.00,0,0,,,,0,,,,,,8,,,,,,,,,,,,,,430,64,353,56,254,16,0,7,,274,338,97,0,241,,21,,4,,0.05,44
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\include\pcl_omp_registration\impl\ndt.hpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\include\pcl_omp_registration\impl\ndt.hpp,18,0,18,0,6,0.00,0.00,0,0,,,,0,,,,,,6,,,,,,,,,,,,,,835,130,497,0,0,178,19,14,,280,11,11,0,0,,1,,0,,0.36,6
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\include\pcl_omp_registration\impl\registration.hpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\include\pcl_omp_registration\impl\registration.hpp,21,0,21,0,9,0.00,0.00,0,0,,,,0,,,,,,9,,,,,,,,,,,,,,243,30,133,0,0,66,6,11,,62,9,9,0,0,,1,,0,,0.50,9
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\include\pcl_omp_registration\ndt.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\include\pcl_omp_registration\ndt.h,31,0,31,0,16,0.00,0.00,0,0,,,,1,,,,,,16,,,,,,,,,,,,,,472,58,187,0,0,221,0,7,,72,74,74,0,0,,1,,0,,1.18,16
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\include\pcl_omp_registration\registration.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\include\pcl_omp_registration\registration.h,69,0,69,0,34,0.00,0.00,0,0,,,,1,,,,,,34,,,,,,,,,,,,,,610,85,243,0,0,270,0,13,,104,90,90,0,0,,1,,0,,1.11,34
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\src\ndt.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\lib\pcl_omp_registration\src\ndt.cpp,0,0,0,0,0,0.00,0.00,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,51,4,3,1,0,40,0,4,,3,1,1,0,0,,0,,0,,13.33,0
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_odometry\can_odometry_core.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_odometry\can_odometry_core.cpp,14,2,9,4,1,0.00,0.00,0,0,,,,0,,,,,,6,,,,,,,,,,,,,,130,19,54,12,16,58,0,1,,26,18,5,0,14,,2,,1,,1.07,7
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_odometry\can_odometry_core.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_odometry\can_odometry_core.h,60,2,58,3,14,0.00,0.00,0,0,,,,3,,,,,,10,,,,,,,,,,,,,,165,23,92,0,0,44,0,10,,48,48,31,0,17,,2,,1,,0.48,14
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_odometry\can_odometry_node.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_odometry\can_odometry_node.cpp,8,1,7,0,1,0.00,0.00,0,0,,,,0,,,,,,1,,,,,,,,,,,,,,43,4,7,2,3,30,0,2,,4,4,2,0,3,,1,,0,,4.29,1
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_status_translator\can_status_translator_core.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_status_translator\can_status_translator_core.cpp,10,1,8,1,1,0.00,0.00,0,0,,,,0,,,,,,9,,,,,,,,,,,,,,135,19,74,14,22,45,0,1,,37,25,4,0,21,,2,,1,,0.61,10
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_status_translator\can_status_translator_core.h",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_status_translator\can_status_translator_core.h,35,0,35,3,11,0.00,0.00,0,0,,,,2,,,,,,8,,,,,,,,,,,,,,131,17,64,0,0,44,0,10,,31,35,26,0,9,,2,,0,,0.69,11
File,"D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_status_translator\can_status_translator_node.cpp",D:\download\autoware-1.8.0\autoware-1.8.0\ros\src\computing\perception\localization\packages\autoware_connector\nodes\can_status_translator\can_status_translator_node.cpp,8,1,7,0,1,0.00,0.00,0,0,,,,0,,,,,,1,,,,,,,,,,,,,,43,4,7,2,3,30,0,2,,4,4,2,0,3,,1,,0,,4.29,1
